x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.08329612016677856,-0.056460440158843994,-0.06142529005472852,-0.13762962818145752,-0.13966643810272217,-0.09575215632384015,-0.15246975421905518,-0.2338571548461914,-0.12490744049017621,-0.15115904808044434,-0.3153969347476959,-0.14280977750485135,-0.08877825736999512,-0.2603275775909424,-0.04220190922086431,-0.08837443590164185,-0.31302350759506226,-0.09356699044172956,-0.08296406269073486,-0.22439241409301758,-0.1123981615371008,-0.07615232467651367,-0.2045743465423584,-0.119097015804698,-0.03650742769241333,-0.26173704862594604,-0.030728471449663175,-0.04689520597457886,-0.31525173783302307,-0.08603370094959928,-0.04907280206680298,-0.20495855808258057,-0.09058717543547345,-0.04168194532394409,-0.2076054811477661,-0.08301210308735563,0.016874730587005615,-0.2598678469657898,-0.02984580116634561,0.006160914897918701,-0.31774964928627014,-0.08375869596665098,-0.005519568920135498,-0.21471375226974487,-0.06515047604506208,-0.0018874406814575195,-0.20826047658920288,-0.04089592302506162,0.06668144464492798,-0.2542409300804138,-0.035003284907986654,0.059842824935913086,-0.29827675223350525,-0.06202438006465627,0.04534566402435303,-0.2296355962753296,-0.048001761532475484,0.04841488599777222,-0.2140805721282959,-0.03127436245148374,A
0.0,0.0,0.0,-0.08071166276931763,-0.05599522590637207,-0.06117980709643689,-0.1348264217376709,-0.14088380336761475,-0.09545704504819241,-0.1497991681098938,-0.23516076803207397,-0.12484554728837338,-0.14703428745269775,-0.3153865933418274,-0.1430511825379881,-0.08556294441223145,-0.25952476263046265,-0.04147901168437329,-0.08430033922195435,-0.31502223014831543,-0.09100262603135434,-0.07988876104354858,-0.22944295406341553,-0.10743967971177426,-0.07291394472122192,-0.20725250244140625,-0.11232089033694592,-0.03330284357070923,-0.26108723878860474,-0.0301186979410204,-0.043670475482940674,-0.3164225220680237,-0.08351740768523541,-0.047210633754730225,-0.2072795033454895,-0.08563225498767224,-0.038548827171325684,-0.20740759372711182,-0.0761462353763136,0.019665896892547607,-0.2588539719581604,-0.029503777309969337,0.008801519870758057,-0.3173062801361084,-0.08206951400609341,-0.003629148006439209,-0.21692103147506714,-0.06299357643695203,0.0005385875701904297,-0.20848482847213745,-0.03824673375459042,0.06947046518325806,-0.2517837882041931,-0.03494548580022183,0.06313753128051758,-0.3004509508609772,-0.06138802474708882,0.04798203706741333,-0.2344369888305664,-0.04741499355407086,0.04984623193740845,-0.21647214889526367,-0.0305598673072609,A
0.0,0.0,0.0,-0.08180409669876099,-0.056684792041778564,-0.059679815741162656,-0.13503092527389526,-0.14226168394088745,-0.09330319819031274,-0.1481371521949768,-0.23744100332260132,-0.12207066473541772,-0.14668267965316772,-0.319288969039917,-0.14000885394392526,-0.08815687894821167,-0.25935930013656616,-0.041393539132457136,-0.08610588312149048,-0.314325213432312,-0.0902660882192663,-0.08122438192367554,-0.22828543186187744,-0.10661012885151422,-0.0760297179222107,-0.2050328254699707,-0.11152056065378702,-0.034566283226013184,-0.2618785500526428,-0.03070753459809339,-0.04375171661376953,-0.3164862096309662,-0.08311362770376718,-0.04666048288345337,-0.20783287286758423,-0.08613670823154962,-0.04041188955307007,-0.2066175937652588,-0.07783334163008249,0.01972055435180664,-0.2595090866088867,-0.03023266811845815,0.010284245014190674,-0.31846532225608826,-0.08174370435057199,-0.0013738274574279785,-0.2176160216331482,-0.06269705501375711,0.0009140372276306152,-0.2072509527206421,-0.0385782515722326,0.06965136528015137,-0.25154680013656616,-0.03559620884237802,0.06405121088027954,-0.2995947599411011,-0.061774583728890775,0.04940450191497803,-0.2326335310935974,-0.04737048801956689,0.05015373229980469,-0.2137736678123474,-0.030448781521897672,A
0.0,0.0,0.0,-0.08210861682891846,-0.05708968639373779,-0.055228698949520094,-0.13580381870269775,-0.14271163940429688,-0.08620203654021452,-0.14911317825317383,-0.23761314153671265,-0.11297881225794981,-0.14744579792022705,-0.32019495964050293,-0.12903198222369383,-0.08749890327453613,-0.2595592141151428,-0.036822229574625,-0.08706545829772949,-0.3156861662864685,-0.08672126005143355,-0.08229875564575195,-0.22700685262680054,-0.10617757211178969,-0.07726293802261353,-0.20561206340789795,-0.11334362993687819,-0.03519618511199951,-0.26117199659347534,-0.027852371285860045,-0.045304059982299805,-0.3155549168586731,-0.08063660184592436,-0.046915531158447266,-0.20663976669311523,-0.08628738294095228,-0.0419769287109375,-0.20630097389221191,-0.08013050625771712,0.018239080905914307,-0.2585001587867737,-0.028627328525487883,0.008557677268981934,-0.3201237916946411,-0.0794111974045677,-0.0018293261528015137,-0.21732944250106812,-0.060611728529636366,0.0004398226737976074,-0.20715045928955078,-0.03686385596842001,0.0675169825553894,-0.2509790062904358,-0.03489390755743216,0.06156986951828003,-0.2999764382839203,-0.06010127807707022,0.04815566539764404,-0.23162227869033813,-0.04480757931918333,0.0501595139503479,-0.21353060007095337,-0.027222864280645354,A
0.0,0.0,0.0,-0.08203071355819702,-0.055387020111083984,-0.06332573590583479,-0.1365727186203003,-0.14174342155456543,-0.098241205492684,-0.149827241897583,-0.2367267608642578,-0.12749077675647413,-0.14872348308563232,-0.3189427852630615,-0.1455141782552687,-0.08693408966064453,-0.2619778513908386,-0.045116155573794,-0.0849456787109375,-0.3157825171947479,-0.09645074156827604,-0.07964903116226196,-0.22698527574539185,-0.11448017803735411,-0.07352608442306519,-0.20586901903152466,-0.12045823333568251,-0.03426539897918701,-0.26401466131210327,-0.03316971210546171,-0.04330015182495117,-0.31686103343963623,-0.08876209256953871,-0.045602500438690186,-0.20644068717956543,-0.09301702229089415,-0.03955584764480591,-0.20699703693389893,-0.08510763494081175,0.018551647663116455,-0.2619084119796753,-0.03184387011236822,0.009161233901977539,-0.31902143359184265,-0.08655987975902235,-0.002630174160003662,-0.21623730659484863,-0.0680406942755667,-0.0005546808242797852,-0.20838165283203125,-0.04355383587784445,0.06740111112594604,-0.25527113676071167,-0.0365879602522341,0.062385380268096924,-0.30218756198883057,-0.06480691132850325,0.0480765700340271,-0.23345452547073364,-0.050847838798233624,0.04901319742202759,-0.21613651514053345,-0.033831062892147656,A
0.0,0.0,0.0,-0.0829010009765625,-0.05485868453979492,-0.057096156378406704,-0.1384630799293518,-0.13886237144470215,-0.08882993002714556,-0.15181821584701538,-0.2329244613647461,-0.11590704609932345,-0.1512923240661621,-0.3153461813926697,-0.13217639466108722,-0.09120464324951172,-0.25659096240997314,-0.03999246199907702,-0.09079456329345703,-0.31167250871658325,-0.0885251565772478,-0.08547443151473999,-0.22397762537002563,-0.10558673282446307,-0.08097118139266968,-0.2034016251564026,-0.11135614206375521,-0.037996888160705566,-0.260172963142395,-0.0304512913274948,-0.048303961753845215,-0.3123776614665985,-0.0828510551649515,-0.04959440231323242,-0.20426994562149048,-0.08724121292414111,-0.04536926746368408,-0.20487630367279053,-0.08032239516558093,0.01566547155380249,-0.2581232786178589,-0.030640251089948833,0.005541443824768066,-0.31727129220962524,-0.08190121789755267,-0.003907203674316406,-0.21531319618225098,-0.06310237487139148,-0.0020509958267211914,-0.20634913444519043,-0.03943270732941073,0.06487506628036499,-0.250278115272522,-0.036382223566192806,0.058768630027770996,-0.2969328761100769,-0.06278184344353122,0.04690361022949219,-0.2296832799911499,-0.04843293045939845,0.04901158809661865,-0.213148295879364,-0.031496680428404034,A
0.0,0.0,0.0,-0.08347815275192261,-0.054620325565338135,-0.05184702072398295,-0.1386069655418396,-0.13803714513778687,-0.08088273797289958,-0.1526229977607727,-0.23187589645385742,-0.10631069783227076,-0.15387558937072754,-0.3131787180900574,-0.12120186779753794,-0.09355670213699341,-0.2529394030570984,-0.03216715771810641,-0.09464532136917114,-0.3076772093772888,-0.07868962977187266,-0.08864396810531616,-0.22151273488998413,-0.09601219985739817,-0.0844506025314331,-0.20065975189208984,-0.10207517687337031,-0.04106384515762329,-0.25706273317337036,-0.024382981100245615,-0.051837921142578125,-0.30941662192344666,-0.07398414109007945,-0.05161583423614502,-0.2024896740913391,-0.07861989233748545,-0.04756474494934082,-0.2026556134223938,-0.07219384852902522,0.012881040573120117,-0.2559499144554138,-0.025994044357105395,0.0032283663749694824,-0.3171742856502533,-0.07430822644488444,-0.00407254695892334,-0.21596205234527588,-0.05577434841649165,-0.0019486546516418457,-0.2057780623435974,-0.032703118958636423,0.06297457218170166,-0.24893313646316528,-0.03279362116114726,0.05728292465209961,-0.29709121584892273,-0.05707497019426455,0.04656344652175903,-0.23032277822494507,-0.04223055262224307,0.04919153451919556,-0.21321851015090942,-0.025117947348519465,A
0.0,0.0,0.0,-0.08172345161437988,-0.05434858798980713,-0.05161103170581782,-0.13658350706100464,-0.13816386461257935,-0.0804555409795853,-0.1526159644126892,-0.23201411962509155,-0.10544992920227969,-0.15471142530441284,-0.31347107887268066,-0.11983577098914111,-0.09257066249847412,-0.2544008493423462,-0.0331564204043957,-0.09418010711669922,-0.3078891634941101,-0.07838641789027179,-0.0884697437286377,-0.21942192316055298,-0.0950879746324631,-0.0846548080444336,-0.19863849878311157,-0.10104488518305743,-0.040114402770996094,-0.25888150930404663,-0.025003838653049115,-0.051640868186950684,-0.310388445854187,-0.07311729278632129,-0.05142444372177124,-0.20277905464172363,-0.0775800788051697,-0.04762673377990723,-0.20280086994171143,-0.07158974495001758,0.014108896255493164,-0.2576960325241089,-0.025853584820708875,0.004126787185668945,-0.3204363286495209,-0.07271321799822772,-0.0030471086502075195,-0.21791833639144897,-0.053585394585809354,-0.0007891058921813965,-0.20639890432357788,-0.03063940752514327,0.06415516138076782,-0.25050705671310425,-0.03179001372524226,0.05813640356063843,-0.3012085556983948,-0.05499897461601222,0.04650014638900757,-0.23257702589035034,-0.03905542131730044,0.04875069856643677,-0.21369564533233643,-0.021419522652706746,A
0.0,0.0,0.0,-0.08385729789733887,-0.05273115634918213,-0.05631743994001681,-0.13925045728683472,-0.13425850868225098,-0.08757033821586901,-0.15565532445907593,-0.22818875312805176,-0.11429662134889895,-0.15894955396652222,-0.3101792335510254,-0.13045737769846255,-0.09921830892562866,-0.2508218288421631,-0.03835356112961108,-0.10027813911437988,-0.3067284822463989,-0.08606234070305163,-0.09241193532943726,-0.22039884328842163,-0.10247994091753299,-0.08630669116973877,-0.20014500617980957,-0.1077967571878844,-0.04583996534347534,-0.25589245557785034,-0.028407173868458813,-0.05690568685531616,-0.30989307165145874,-0.07981981959585482,-0.05536353588104248,-0.201654314994812,-0.08334906276706988,-0.049529314041137695,-0.2031835913658142,-0.07582976546530062,0.0088081955909729,-0.2561284899711609,-0.028210672255795544,-0.002047121524810791,-0.3143020272254944,-0.07907007512096698,-0.009693801403045654,-0.21239995956420898,-0.060597131665986126,-0.006798803806304932,-0.2045985460281372,-0.03716269385461146,0.05925273895263672,-0.2515101432800293,-0.03342827286962802,0.052566707134246826,-0.29794222116470337,-0.05932816367987925,0.040934205055236816,-0.2293359637260437,-0.04513143625501925,0.043485045433044434,-0.21227610111236572,-0.02851912629250819,A
0.0,0.0,0.0,-0.08484387397766113,-0.054150938987731934,-0.055403541934879286,-0.13955235481262207,-0.13701677322387695,-0.08610348419585989,-0.15588992834091187,-0.23127210140228271,-0.11229591832795904,-0.16269850730895996,-0.3123205006122589,-0.12784046695867346,-0.09881258010864258,-0.2522197365760803,-0.03847868011632727,-0.09913897514343262,-0.3068631887435913,-0.08651018903890417,-0.09129953384399414,-0.2178877592086792,-0.1039232911292629,-0.08624774217605591,-0.19789999723434448,-0.10997529344001578,-0.04566919803619385,-0.2563261389732361,-0.028912071299942,-0.056249916553497314,-0.31031984090805054,-0.08020716176667975,-0.0541459321975708,-0.20091569423675537,-0.08456679449716376,-0.04942679405212402,-0.20239049196243286,-0.07790219799915121,0.008913993835449219,-0.25660353899002075,-0.02879692257681654,-0.002084076404571533,-0.31644779443740845,-0.0792794005695896,-0.009255707263946533,-0.21269047260284424,-0.06075527535119818,-0.006967425346374512,-0.20362520217895508,-0.03750092924872206,0.059098243713378906,-0.25308287143707275,-0.033985797477157575,0.05182790756225586,-0.2996022701263428,-0.05943868325391577,0.041069746017456055,-0.22978198528289795,-0.04464273915925787,0.044269442558288574,-0.21179276704788208,-0.027666263443620664,A
